asset_type,parent_name,pos_x,pos_y,pos_z,block_num,trial_num,block_task,block_hand,target_loc,distractor_loc
Marker,square,0.3213287591934204,0.020971249788999557,0.20326407253742218,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.3310708701610565,0.020955754444003105,0.1729692667722702,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.2913922071456909,0.021374249830842018,0.1478707641363144,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.2767084538936615,0.020859725773334503,0.1841633915901184,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.3213287591934204,0.020971249788999557,0.20326407253742218,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.3310708701610565,0.020955754444003105,0.1729692667722702,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.2913922071456909,0.021374249830842018,0.1478707641363144,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.2767086923122406,0.020861413329839706,0.18416856229305267,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.32133156061172485,0.020974747836589813,0.2032746970653534,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.33107152581214905,0.020961083471775055,0.17297407984733581,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.2913931906223297,0.02137528732419014,0.14787276089191437,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.2767086923122406,0.020861413329839706,0.18416856229305267,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.32133156061172485,0.020974747836589813,0.2032746970653534,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.33107152581214905,0.020961083471775055,0.17297407984733581,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.2913931906223297,0.02137528732419014,0.14787276089191437,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.27670812606811523,0.020860865712165832,0.18417087197303772,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.3213351368904114,0.020976580679416656,0.2032647728919983,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.331074595451355,0.02095535583794117,0.172974094748497,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.29139190912246704,0.021373633295297623,0.14787641167640686,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.27670812606811523,0.020860865712165832,0.18417087197303772,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.3213351368904114,0.020976580679416656,0.2032647728919983,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.331074595451355,0.02095535583794117,0.172974094748497,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.29139190912246704,0.021373633295297623,0.14787641167640686,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.27670979499816894,0.02085837908089161,0.1841624081134796,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.3213382363319397,0.020974162966012955,0.20326758921146393,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.33107471466064453,0.020955797284841537,0.17296573519706726,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.29139599204063415,0.02137857675552368,0.14787277579307556,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.27670979499816894,0.02085837908089161,0.1841624081134796,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.3213382363319397,0.020974162966012955,0.20326758921146393,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.33107471466064453,0.020955797284841537,0.17296573519706726,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,all,0.29139599204063415,0.02137857675552368,0.14787277579307556,1,5,Backhand,RightHand,Right-Target,Left-Distractor
Marker,square,0.2767046093940735,0.020862191915512085,0.18416345119476318,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.32133474946022034,0.020978376269340515,0.20326876640319824,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.33107537031173706,0.020956071093678474,0.17296813428401947,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.29137861728668213,0.021381519734859467,0.1479114443063736,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2767046093940735,0.020862191915512085,0.18416345119476318,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.32133474946022034,0.020978376269340515,0.20326876640319824,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.33107537031173706,0.020956071093678474,0.17296813428401947,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.29137861728668213,0.021381519734859467,0.1479114443063736,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.27670690417289734,0.020859278738498688,0.18416672945022583,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.32133328914642334,0.020973900333046913,0.203263059258461,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.33107510209083557,0.020956918597221374,0.1729748547077179,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2913777232170105,0.02138270065188408,0.14790427684783935,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.27670690417289734,0.020859278738498688,0.18416672945022583,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.32133328914642334,0.020973900333046913,0.203263059258461,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.33107510209083557,0.020956918597221374,0.1729748547077179,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2913777232170105,0.02138270065188408,0.14790427684783935,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2766665816307068,0.020846128463745117,0.18408136069774628,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3213341236114502,0.02096708118915558,0.20326074957847595,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.33107373118400574,0.020955141633749008,0.17296496033668518,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2913929224014282,0.021376069635152817,0.14786967635154724,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2766665816307068,0.020846128463745117,0.18408136069774628,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3213341236114502,0.02096708118915558,0.20326074957847595,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.33107373118400574,0.020955141633749008,0.17296496033668518,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2913929224014282,0.021376069635152817,0.14786967635154724,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2766578197479248,0.020841823890805244,0.1840815395116806,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.32133352756500244,0.020974423736333847,0.20327052474021912,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3310747742652893,0.020955057814717293,0.17296811938285828,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2913774251937866,0.02137419953942299,0.1478988081216812,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2766578197479248,0.020841823890805244,0.1840815395116806,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.32133352756500244,0.020974423736333847,0.20327052474021912,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3310747742652893,0.020955057814717293,0.17296811938285828,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2913774251937866,0.02137419953942299,0.1478988081216812,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.276703804731369,0.02086341381072998,0.1841685324907303,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3213353455066681,0.020969849079847336,0.20327094197273254,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3310815691947937,0.020953241735696793,0.1729644536972046,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.291374146938324,0.021380199119448662,0.1479053646326065,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.276703804731369,0.02086341381072998,0.1841685324907303,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3213353455066681,0.020969849079847336,0.20327094197273254,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3310815691947937,0.020953241735696793,0.1729644536972046,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.291374146938324,0.021380199119448662,0.1479053646326065,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.2767092287540436,0.020856086164712906,0.18415814638137817,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3213307857513428,0.020971430465579033,0.20325805246829987,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.3310733735561371,0.020955799147486687,0.1729651242494583,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.29136478900909424,0.021362192928791046,0.14791473746299744,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.2767092287540436,0.020856086164712906,0.18415814638137817,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3213307857513428,0.020971430465579033,0.20325805246829987,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.3310733735561371,0.020955799147486687,0.1729651242494583,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,all,0.29136478900909424,0.021362192928791046,0.14791473746299744,1,6,Backhand,RightHand,Centre-Target,Left-Distractor
Marker,square,0.27670755982398987,0.020858248695731163,0.184165820479393,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.32133349776268005,0.020972417667508125,0.2032656967639923,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3310741186141968,0.02095598168671131,0.172970250248909,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.29137685894966125,0.021375669166445732,0.14789612591266632,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.27670755982398987,0.020858248695731163,0.184165820479393,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.32133349776268005,0.020972417667508125,0.2032656967639923,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3310741186141968,0.02095598168671131,0.172970250248909,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.29137685894966125,0.021375669166445732,0.14789612591266632,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.276709645986557,0.02085835300385952,0.18416227400302887,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3213348388671875,0.020970884710550308,0.20326200127601623,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3310750722885132,0.020958783105015755,0.17296966910362244,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.291395902633667,0.0213748998939991,0.1478697508573532,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.276709645986557,0.02085835300385952,0.18416227400302887,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3213348388671875,0.020970884710550308,0.20326200127601623,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3310750722885132,0.020958783105015755,0.17296966910362244,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.291395902633667,0.0213748998939991,0.1478697508573532,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.27671390771865845,0.020856542512774467,0.18416628241539001,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3213372528553009,0.02097252756357193,0.20326803624629974,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3310776948928833,0.020954368636012077,0.17297595739364624,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.29137858748435974,0.021385952830314636,0.1479135900735855,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.27671390771865845,0.020856542512774467,0.18416628241539001,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3213372528553009,0.02097252756357193,0.20326803624629974,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3310776948928833,0.020954368636012077,0.17297595739364624,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.29137858748435974,0.021385952830314636,0.1479135900735855,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.2767066955566406,0.020860623568296432,0.1841667890548706,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.321335107088089,0.0209713913500309,0.20326755940914154,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3310748338699341,0.02095731720328331,0.17297101020812988,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.2913779020309448,0.02137693390250206,0.14790022373199463,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.2767066955566406,0.020860623568296432,0.1841667890548706,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.321335107088089,0.0209713913500309,0.20326755940914154,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3310748338699341,0.02095731720328331,0.17297101020812988,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.2913779020309448,0.02137693390250206,0.14790022373199463,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.27670586109161377,0.020857354626059532,0.184160053730011,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3213312029838562,0.020970644429326057,0.20325838029384613,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.33107122778892517,0.020958034321665764,0.1729723960161209,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.291377991437912,0.021381545811891556,0.14790359139442444,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.27670586109161377,0.020857354626059532,0.184160053730011,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3213312029838562,0.020970644429326057,0.20325838029384613,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.33107122778892517,0.020958034321665764,0.1729723960161209,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.291377991437912,0.021381545811891556,0.14790359139442444,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.2767018973827362,0.020855002105236053,0.18416766822338104,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3213367760181427,0.02096996270120144,0.2032589465379715,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.331076443195343,0.020953834056854248,0.17296728491783142,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.2913772761821747,0.021374445408582687,0.14788764715194702,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.2767018973827362,0.020855002105236053,0.18416766822338104,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3213367760181427,0.02096996270120144,0.2032589465379715,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.331076443195343,0.020953834056854248,0.17296728491783142,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.2913772761821747,0.021374445408582687,0.14788764715194702,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.27670761942863464,0.020856980234384537,0.18416601419448852,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.3213372528553009,0.02097260393202305,0.20325882732868195,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.33107462525367737,0.02095949836075306,0.1729678064584732,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.29138270020484924,0.021376272663474083,0.1478932499885559,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.27670761942863464,0.020856980234384537,0.18416601419448852,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.3213372528553009,0.02097260393202305,0.20325882732868195,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.33107462525367737,0.02095949836075306,0.1729678064584732,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,all,0.29138270020484924,0.021376272663474083,0.1478932499885559,2,1,Backhand,LeftHand,Left-Target,Centre-Distractor
Marker,square,0.27669867873191833,0.02085430547595024,0.1841730922460556,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.32133930921554565,0.020967703312635422,0.2032584398984909,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.33107495307922363,0.020957082509994507,0.1729743927717209,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.29139038920402527,0.02136998623609543,0.14786285161972046,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.27669867873191833,0.02085430547595024,0.1841730922460556,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.32133930921554565,0.020967703312635422,0.2032584398984909,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.33107495307922363,0.020957082509994507,0.1729743927717209,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.29139038920402527,0.02136998623609543,0.14786285161972046,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.27670377492904663,0.020857421681284904,0.1841690093278885,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.3213336765766144,0.020971378311514854,0.20326414704322815,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.33107802271842956,0.02095918357372284,0.17297367751598358,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.29139062762260437,0.02137516811490059,0.14787231385707855,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.27670377492904663,0.020857421681284904,0.1841690093278885,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.3213336765766144,0.020971378311514854,0.20326414704322815,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.33107802271842956,0.02095918357372284,0.17297367751598358,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.29139062762260437,0.02137516811490059,0.14787231385707855,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.27670368552207947,0.020856130868196487,0.18417276442050934,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.32133251428604126,0.020975971594452858,0.20326830446720123,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.3310769200325012,0.02095744200050831,0.17297592759132385,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.29138508439064026,0.0213476549834013,0.1478763371706009,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.27670368552207947,0.020856130868196487,0.18417276442050934,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.32133251428604126,0.020975971594452858,0.20326830446720123,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.3310769200325012,0.02095744200050831,0.17297592759132385,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.29138508439064026,0.0213476549834013,0.1478763371706009,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.2767001986503601,0.020860085263848305,0.184174045920372,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.3213377296924591,0.02097475714981556,0.2032698541879654,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.3310832977294922,0.020959343761205673,0.17297963798046112,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.2913777530193329,0.021370097994804382,0.1478974223136902,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.2767001986503601,0.020860085263848305,0.184174045920372,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.3213377296924591,0.02097475714981556,0.2032698541879654,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.3310832977294922,0.020959343761205673,0.17297963798046112,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.2913777530193329,0.021370097994804382,0.1478974223136902,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.27670595049858093,0.02086193859577179,0.1841646283864975,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.32133281230926514,0.02097112126648426,0.20326116681098938,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.33107689023017883,0.020959578454494476,0.1729721575975418,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.29138171672821045,0.021375957876443863,0.1478942036628723,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.27670595049858093,0.02086193859577179,0.1841646283864975,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.32133281230926514,0.02097112126648426,0.20326116681098938,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.33107689023017883,0.020959578454494476,0.1729721575975418,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.29138171672821045,0.021375957876443863,0.1478942036628723,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.2767065465450287,0.020859234035015106,0.18416276574134827,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.3213358521461487,0.020972250029444694,0.20326337218284607,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.33107730746269226,0.02095215767621994,0.17296627163887024,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.29137954115867615,0.02138429880142212,0.147909015417099,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.2767065465450287,0.020859234035015106,0.18416276574134827,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.3213358521461487,0.020972250029444694,0.20326337218284607,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.33107730746269226,0.02095215767621994,0.17296627163887024,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,all,0.29137954115867615,0.02138429880142212,0.147909015417099,2,2,Backhand,LeftHand,Centre-Target,Left-Distractor
Marker,square,0.27670708298683166,0.02086428552865982,0.18416835367679596,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3213352560997009,0.020973272621631622,0.2032688558101654,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3310723006725311,0.020957741886377335,0.17297528684139252,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.291365385055542,0.021364081650972366,0.14792165160179138,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.27670708298683166,0.02086428552865982,0.18416835367679596,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3213352560997009,0.020973272621631622,0.2032688558101654,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3310723006725311,0.020957741886377335,0.17297528684139252,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.291365385055542,0.021364081650972366,0.14792165160179138,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2767055332660675,0.02086104452610016,0.1841714233160019,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3213343918323517,0.020973797887563705,0.20326843857765198,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3310733139514923,0.02095814421772957,0.17297431826591492,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2913774847984314,0.02138298749923706,0.14791810512542725,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2767055332660675,0.02086104452610016,0.1841714233160019,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3213343918323517,0.020973797887563705,0.20326843857765198,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3310733139514923,0.02095814421772957,0.17297431826591492,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2913774847984314,0.02138298749923706,0.14791810512542725,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.27670755982398987,0.020862950012087822,0.18417063355445862,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3213367164134979,0.02097693644464016,0.20327289402484894,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.33107298612594604,0.020960846915841103,0.17297875881195068,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2913782596588135,0.021383434534072876,0.1479129195213318,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.27670755982398987,0.020862950012087822,0.18417063355445862,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3213367164134979,0.02097693644464016,0.20327289402484894,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.33107298612594604,0.020960846915841103,0.17297875881195068,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2913782596588135,0.021383434534072876,0.1479129195213318,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.27670159935951233,0.020855259150266647,0.18417543172836304,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.32133251428604126,0.02097468264400959,0.20327410101890564,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.33107703924179077,0.020957982167601585,0.17298194766044617,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2913926839828491,0.02137916535139084,0.14787977933883667,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.27670159935951233,0.020855259150266647,0.18417543172836304,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.32133251428604126,0.02097468264400959,0.20327410101890564,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.33107703924179077,0.020957982167601585,0.17298194766044617,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2913926839828491,0.02137916535139084,0.14787977933883667,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2767084836959839,0.020857639610767364,0.18417000770568848,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.32133182883262634,0.020976148545742035,0.2032693326473236,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.3310750126838684,0.020965369418263435,0.172972172498703,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2913936376571655,0.021372925490140915,0.14787283539772034,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2767084836959839,0.020857639610767364,0.18417000770568848,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.32133182883262634,0.020976148545742035,0.2032693326473236,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.3310750126838684,0.020965369418263435,0.172972172498703,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,all,0.2913936376571655,0.021372925490140915,0.14787283539772034,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
Marker,square,0.2767077386379242,0.020861007273197174,0.18417276442050934,2,3,Backhand,LeftHand,Left-Target,Right-Distractor
