_io,pos_x,pos_y,pos_z,frame,trial_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001B6FF9EF400>,0.6851751208305359,0.1700129508972168,-0.0052464972250163555,508051,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFC20>,0.6134376525878906,0.1874440312385559,0.030292974784970284,508051,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF9A0>,0.6810989379882812,0.15914040803909302,0.029531212523579597,508051,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F3374A0>,0.6137157082557678,0.1894008219242096,-0.013509172946214676,508051,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F3374F0>,0.646281898021698,0.19626925885677338,-0.014170068316161633,508051,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF770>,0.6734361052513123,0.19038434326648712,-0.02453986182808876,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFB30>,0.6849135756492615,0.16920912265777588,-0.0031561218202114105,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF90>,0.6133893728256226,0.18716177344322205,0.032809652388095856,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF8B0>,0.6810035705566406,0.15860573947429657,0.031886786222457886,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F3376D0>,0.6133478879928589,0.18889592587947845,-0.010815096087753773,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F337360>,0.6460485458374023,0.19548727571964264,-0.01206284575164318,508052,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFD10>,0.6730538010597229,0.1896182745695114,-0.02230977453291416,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF9A0>,0.6846615672111511,0.16852475702762604,-0.0008947404567152262,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF860>,0.6134837865829468,0.18680736422538757,0.03541646897792816,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFDB0>,0.6808153986930847,0.15794023871421814,0.03425702452659607,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D270>,0.6130272150039673,0.1880602240562439,-0.008315525017678738,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D3B0>,0.6457206606864929,0.19463582336902618,-0.009728961624205112,508053,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFEF0>,0.6726993918418884,0.18865257501602173,-0.019923850893974304,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF1D0>,0.6843749284744263,0.1677660048007965,0.0016109972493723035,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF450>,0.6134434938430786,0.1863575130701065,0.0381186380982399,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF630>,0.680830180644989,0.15735912322998047,0.03671041131019592,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D4F0>,0.612881600856781,0.18721608817577362,-0.005585591774433851,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D4A0>,0.6454410552978516,0.19381600618362427,-0.0072816116735339165,508054,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF40>,0.672133207321167,0.1877322793006897,-0.017396310344338417,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFAE0>,0.6840977072715759,0.1669534295797348,0.004246925003826618,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF590>,0.6133806705474854,0.18596017360687256,0.04075251892209053,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF130>,0.6808084845542908,0.15690255165100098,0.039271559566259384,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F337270>,0.6127500534057617,0.18640534579753876,-0.0029264711774885654,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F337310>,0.6452538967132568,0.19301028549671173,-0.0047303116880357265,508055,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF770>,0.6718144416809082,0.18682944774627686,-0.014808064326643944,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA40>,0.6840081214904785,0.16614709794521332,0.0067452322691679,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF270>,0.613562285900116,0.18535201251506805,0.043494079262018204,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF9F0>,0.6809424757957458,0.15637148916721344,0.04194271191954613,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F3374A0>,0.6124571561813354,0.18555282056331635,5.785950634162873e-05,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F337450>,0.6450371146202087,0.1921459585428238,-0.0021406167652457952,508056,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFCC0>,0.6715930104255676,0.18609219789505005,-0.01212906464934349,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF130>,0.6838670372962952,0.1653248816728592,0.00931833777576685,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFC70>,0.6132256984710693,0.18484997749328613,0.04645595699548721,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF900>,0.680989682674408,0.15587769448757172,0.04474369436502457,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D270>,0.6122705340385437,0.1845903843641281,0.0028843176551163197,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D3B0>,0.6448057293891907,0.1913793534040451,0.0006509863887913525,508057,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF310>,0.6713199019432068,0.18535734713077545,-0.009321663528680801,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF810>,0.6837449669837952,0.1648462861776352,0.012266935780644417,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF4F0>,0.6133902072906494,0.1841246634721756,0.04939032718539238,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA90>,0.6810148358345032,0.15535886585712433,0.04748078063130379,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D680>,0.6122770309448242,0.18360936641693115,0.005847981199622154,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D1D0>,0.6445022821426392,0.1905021369457245,0.0036343573592603207,508058,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF900>,0.6710266470909119,0.1847119778394699,-0.006603529676795006,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA40>,0.6837499737739563,0.16421757638454437,0.015041016973555088,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF9A0>,0.6132080554962158,0.18320193886756897,0.0524279847741127,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF360>,0.6812269687652588,0.15484629571437836,0.0504208542406559,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D360>,0.6118701696395874,0.1826283186674118,0.009010447189211845,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D040>,0.6442344188690186,0.18974265456199646,0.006618701387196779,508059,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA90>,0.6707515120506287,0.1839783936738968,-0.003833798924461007,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF950>,0.6836315989494324,0.163540318608284,0.017737366259098053,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF40>,0.6131739616394043,0.18269163370132446,0.05529230460524559,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF630>,0.6812924742698669,0.15435172617435455,0.05321547016501427,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D270>,0.6116247773170471,0.18169452250003815,0.011977320536971092,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D0E0>,0.6440882086753845,0.18894287943840027,0.00953068770468235,508060,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF360>,0.6704822778701782,0.18329933285713196,-0.000815073901321739,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF1D0>,0.6835769414901733,0.16305193305015564,0.020754994824528694,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF810>,0.6128891706466675,0.1820445954799652,0.05831265076994896,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF130>,0.6814051866531372,0.1538751721382141,0.05621413141489029,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D310>,0.6115100979804993,0.18073055148124695,0.015028316527605057,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D400>,0.6438025832176208,0.18817435204982758,0.012568083591759205,508061,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF630>,0.6701678037643433,0.18268954753875732,0.0020001560915261507,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFB30>,0.6834549903869629,0.16261091828346252,0.023617662489414215,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF770>,0.6125162839889526,0.18138767778873444,0.061448946595191956,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF310>,0.6815117001533508,0.1534668207168579,0.059196747839450836,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D040>,0.6113304495811462,0.17992526292800903,0.018103884533047676,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D540>,0.6435084342956543,0.18744061887264252,0.015487169846892357,508062,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF130>,0.6697587966918945,0.1819896697998047,0.0049941944889724255,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFDB0>,0.6833003163337708,0.16217224299907684,0.02637401781976223,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFEF0>,0.6122687458992004,0.1806512475013733,0.06420410424470901,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF450>,0.6814793348312378,0.15291212499141693,0.0620153434574604,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D270>,0.610913097858429,0.179001122713089,0.021139295771718025,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D2C0>,0.6431519389152527,0.18659870326519012,0.018434645608067513,508063,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF90>,0.6694704294204712,0.18111427128314972,0.007859245873987675,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF310>,0.6830950379371643,0.1614079773426056,0.029341377317905426,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA90>,0.6129739284515381,0.17930079996585846,0.06754205375909805,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFB80>,0.6812372803688049,0.1522480696439743,0.06474681943655014,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F348270>,0.6105169057846069,0.17815540730953217,0.024311482906341553,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F3483B0>,0.6428970694541931,0.1859079748392105,0.02140691876411438,508064,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFC70>,0.6690125465393066,0.18035516142845154,0.01071161963045597,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF590>,0.6829026937484741,0.16067026555538177,0.032151103019714355,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF1D0>,0.6128359436988831,0.17861708998680115,0.07077407836914062,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFB30>,0.681203305721283,0.1516304463148117,0.0675559788942337,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D180>,0.6104170680046082,0.1772586554288864,0.027222122997045517,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D360>,0.642620325088501,0.18492311239242554,0.024104412645101547,508065,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFDB0>,0.6687330007553101,0.17965972423553467,0.013664957135915756,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF6D0>,0.6827905178070068,0.15999846160411835,0.03485840559005737,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFA90>,0.6129152774810791,0.17764490842819214,0.07360824197530746,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF810>,0.6810629963874817,0.15100745856761932,0.07047183811664581,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D4F0>,0.6101019382476807,0.17626728117465973,0.0303416159003973,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D4A0>,0.6423501968383789,0.18411065638065338,0.027129504829645157,508066,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF770>,0.6681557893753052,0.17889101803302765,0.016529684886336327,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF450>,0.6825324892997742,0.15928080677986145,0.03782104328274727,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF4F0>,0.6125460863113403,0.17671595513820648,0.07659806311130524,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFEA0>,0.6809284090995789,0.1504429131746292,0.0734342411160469,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F32D180>,0.6097315549850464,0.17539173364639282,0.033254388719797134,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F32D360>,0.6418501734733582,0.18320007622241974,0.03002724051475525,508067,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF630>,0.6679014563560486,0.1782020479440689,0.019472457468509674,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFDB0>,0.6823172569274902,0.15867458283901215,0.04081232473254204,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF8B0>,0.6120942831039429,0.1758813112974167,0.07959093153476715,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF90>,0.6807825565338135,0.14977101981639862,0.07645320892333984,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D270>,0.6097933053970337,0.17446650564670563,0.03627075254917145,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D3B0>,0.6416555047035217,0.18228797614574432,0.03317869454622269,508068,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF1D0>,0.6675202250480652,0.17750965058803558,0.02268708311021328,508069,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF270>,0.6820911765098572,0.15797077119350433,0.04395913705229759,508069,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EFF40>,0.6121240258216858,0.17480190098285675,0.08251944929361343,508069,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B6FF9EF950>,0.680598258972168,0.1491159051656723,0.07951010018587112,508069,1,False,Left,Back,Centre,Right,41
<_io.BytesIO object at 0x000001B68F34D4A0>,0.6093261241912842,0.17350666224956512,0.039259303361177444,508069,1,False,Left,Back,Centre,Right,41
