_io,pos_x,pos_y,pos_z,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F1711DB0>,0.7251251339912415,0.06647954881191254,-0.1492731124162674,113530,3,3,True,Left,Front,Centre,Left,72
_io,pos_x,pos_y,pos_z,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F17065E0>,0.7063748836517334,0.0904284417629242,-0.15498383343219757,113530,3,3,True,Left,Front,Centre,Left,72
_io,pos_x,pos_y,pos_z,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F1706450>,0.6249437928199768,0.07479676604270935,-0.10917607694864273,113530,3,3,True,Left,Front,Centre,Left,72
_io,pos_x,pos_y,pos_z,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F17069F0>,0.6708448529243469,0.087831512093544,-0.17708425223827362,113530,3,3,True,Left,Front,Centre,Left,72
_io,pos_x,pos_y,pos_z,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F1706040>,0.7039442658424377,0.033130817115306854,-0.08709144592285156,113530,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706770>,0.724862813949585,0.06608299911022186,-0.1492287516593933,113531,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1711F40>,0.7060896754264832,0.09016238898038864,-0.15491504967212677,113531,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706540>,0.6245841979980469,0.07339417189359665,-0.1090405136346817,113531,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17068B0>,0.6705513596534729,0.08743323385715485,-0.1770520955324173,113531,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706180>,0.7038978934288025,0.0323142409324646,-0.08740326017141342,113531,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17065E0>,0.7246793508529663,0.06576811522245407,-0.14922355115413666,113532,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706C20>,0.7057262659072876,0.089854896068573,-0.15474404394626617,113532,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17066D0>,0.6241108179092407,0.07204583287239075,-0.10887124389410019,113532,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706630>,0.6701686382293701,0.08725761622190475,-0.1769551783800125,113532,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706EA0>,0.7038599252700806,0.03143927454948425,-0.0877503827214241,113532,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E950>,0.7244409918785095,0.06543099135160446,-0.1492389440536499,113533,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E4F0>,0.7055016756057739,0.08948758989572525,-0.15463416278362274,113533,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706A40>,0.6236991882324219,0.07088595628738403,-0.10879378765821457,113533,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706630>,0.6699357628822327,0.08703665435314178,-0.17692886292934418,113533,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17062C0>,0.7036752700805664,0.030580120161175728,-0.08805950731039047,113533,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706770>,0.7242574095726013,0.06513578444719315,-0.14916841685771942,113534,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706040>,0.7053124904632568,0.08920512348413467,-0.15454937517642975,113534,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E0E0>,0.6235750913619995,0.06988613307476044,-0.10867443680763245,113534,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E310>,0.669858455657959,0.08675140142440796,-0.17692644894123077,113534,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E720>,0.7034929990768433,0.03007509931921959,-0.08819281309843063,113534,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706770>,0.7240879535675049,0.06490930169820786,-0.14909924566745758,113535,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17069A0>,0.7052503228187561,0.08896592259407043,-0.15451489388942719,113535,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E9F0>,0.6233319044113159,0.06929581612348557,-0.10855142772197723,113535,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170EA90>,0.6697269678115845,0.08660338819026947,-0.17693814635276794,113535,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170EBD0>,0.7033863067626953,0.02995184250175953,-0.08813279867172241,113535,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1711E50>,0.7240633368492126,0.06480742245912552,-0.14902585744857788,113536,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17069F0>,0.7052593231201172,0.08890077471733093,-0.15444986522197723,113536,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706400>,0.6231710910797119,0.06920746713876724,-0.10848787426948547,113536,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706E50>,0.669688880443573,0.08651954680681229,-0.1768915206193924,113536,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17063B0>,0.7033149003982544,0.030210372060537338,-0.08793476223945618,113536,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170EBD0>,0.7241009473800659,0.06493151187896729,-0.14882336556911469,113537,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E5E0>,0.7053452730178833,0.08897921442985535,-0.15441088378429413,113537,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E590>,0.6231372952461243,0.06965342164039612,-0.10841143131256104,113537,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170EAE0>,0.6697412133216858,0.08657477796077728,-0.1768338680267334,113537,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E2C0>,0.703303337097168,0.030749686062335968,-0.08760594576597214,113537,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706CC0>,0.7241488695144653,0.06510936468839645,-0.1486598402261734,113538,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706F90>,0.7055200934410095,0.08915511518716812,-0.15434694290161133,113538,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17065E0>,0.6232002377510071,0.07061590254306793,-0.10834973305463791,113538,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706F40>,0.669940710067749,0.08665373176336288,-0.17671412229537964,113538,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706040>,0.7034152150154114,0.03143193572759628,-0.08723434805870056,113538,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E2C0>,0.7242436408996582,0.06527026742696762,-0.1485203206539154,113539,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E950>,0.7058263421058655,0.08938920497894287,-0.15417999029159546,113539,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170EEA0>,0.6234819889068604,0.07153300940990448,-0.10819205641746521,113539,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E8B0>,0.6701208353042603,0.0868750661611557,-0.17653924226760864,113539,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E3B0>,0.7035331726074219,0.0321064330637455,-0.08682412654161453,113539,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706E50>,0.7244388461112976,0.06546007841825485,-0.14833028614521027,113540,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706A40>,0.7062328457832336,0.08969056606292725,-0.15405912697315216,113540,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F1706450>,0.6239041686058044,0.07260643690824509,-0.10796598345041275,113540,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17063B0>,0.6703276038169861,0.08722254633903503,-0.1763300746679306,113540,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17066D0>,0.7037461400032043,0.032764118164777756,-0.08645517379045486,113540,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170ED60>,0.7246100902557373,0.06562008708715439,-0.14820115268230438,113541,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E6D0>,0.706587553024292,0.08994664996862411,-0.15397627651691437,113541,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E680>,0.6242415904998779,0.07396724075078964,-0.1076953262090683,113541,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E3B0>,0.6705703735351562,0.08770085871219635,-0.17599548399448395,113541,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F170E310>,0.7040903568267822,0.03352876752614975,-0.08615708351135254,113541,3,3,True,Left,Front,Centre,Left,72
<_io.BytesIO object at 0x000001A1F17061D0>,0.724821150302887,0.06572207063436508,-0.14808019995689392,113542,3,3,True,Left,Front,Centre,Left,72
